OID_,abbrev,name,count_yr,country_code,field_counters,feeder_counters,min_parties,max_parties,feeder_hrs,nocturnal_hrs,nocturnal_distance
6944,WANC,North Cascades,120,US,7,0,4,4,0.000000000000000,0.000000000000000,0.000000000000000
6945,WAOH,Oak Harbor,120,US,47,1,15,15,1.000000000000000,0.000000000000000,0.000000000000000
6946,WAOH,Oak Harbor,120,US,47,1,15,15,1.000000000000000,0.000000000000000,0.000000000000000
6947,WAOL,Olympia,120,US,107,5,0,43,10.000000000000000,2.000000000000000,4.700000000000000
6948,WAOL,Olympia,120,US,107,5,0,43,10.000000000000000,2.000000000000000,4.700000000000000
6949,WAOL,Olympia,120,US,107,5,0,43,10.000000000000000,2.000000000000000,4.700000000000000
6950,WAOO,Omak-Okanogan,120,US,12,2,3,3,5.000000000000000,0.000000000000000,0.000000000000000
6951,WAOO,Omak-Okanogan,120,US,12,2,3,3,5.000000000000000,0.000000000000000,0.000000000000000
6952,WAPA,Port Angeles,120,US,46,7,19,20,14.500000000000000,6.000000000000000,13.250000000000000
6953,WAPA,Port Angeles,120,US,46,7,19,20,14.500000000000000,6.000000000000000,13.250000000000000
6954,WAPA,Port Angeles,120,US,46,7,19,20,14.500000000000000,6.000000000000000,13.250000000000000
6955,WAPA,Port Angeles,120,US,46,7,19,20,14.500000000000000,6.000000000000000,13.250000000000000
6956,WAPA,Port Angeles,120,US,46,7,19,20,14.500000000000000,6.000000000000000,13.250000000000000
6957,WAPB,Padilla Bay,120,US,79,5,22,22,9.000000000000000,7.000000000000000,0.000000000000000
6958,WAPB,Padilla Bay,120,US,79,5,22,22,9.000000000000000,7.000000000000000,0.000000000000000
6959,WAPG,Port Gamble,120,US,48,5,11,12,11.250000000000000,1.000000000000000,1.000000000000000
6960,WAPG,Port Gamble,120,US,48,5,11,12,11.250000000000000,1.000000000000000,1.000000000000000
6961,WAPO,Pend Oreille,120,US,9,15,0,4,20.000000000000000,0.000000000000000,0.000000000000000
6962,WAPO,Pend Oreille,120,US,9,15,0,4,20.000000000000000,0.000000000000000,0.000000000000000
6963,WAPT,Port Townsend,120,US,56,8,4,15,16.500000000000000,8.330000000000000,25.000000000000000
6964,WAPT,Port Townsend,120,US,56,8,4,15,16.500000000000000,8.330000000000000,25.000000000000000
6965,WAPT,Port Townsend,120,US,56,8,4,15,16.500000000000000,8.330000000000000,25.000000000000000
6966,WAGH,Grays Harbor,121,US,21,2,13,13,6.000000000000000,0.250000000000000,0.000000000000000
6967,WAGH,Grays Harbor,121,US,21,2,13,13,6.000000000000000,0.250000000000000,0.000000000000000
6968,WAKA,Kent-Auburn,121,US,30,39,16,16,96.000000000000000,0.000000000000000,0.000000000000000
6969,WAKA,Kent-Auburn,121,US,30,39,16,16,96.000000000000000,0.000000000000000,0.000000000000000
6970,WAKC,Kitsap County,121,US,41,4,20,20,11.750000000000000,6.250000000000000,0.000000000000000
6971,WAKC,Kitsap County,121,US,41,4,20,20,11.750000000000000,6.250000000000000,0.000000000000000
6972,WALC,Lewis County,121,US,25,14,18,18,14.500000000000000,8.000000000000000,0.000000000000000
6973,WALC,Lewis County,121,US,25,14,18,18,14.500000000000000,8.000000000000000,0.000000000000000
6974,WALP,Leadbetter Point,121,US,23,0,1,9,0.000000000000000,0.000000000000000,0.000000000000000
6975,WALP,Leadbetter Point,121,US,23,0,1,9,0.000000000000000,0.000000000000000,0.000000000000000
6976,WALW,Leavenworth,121,US,20,4,12,12,12.750000000000000,0.250000000000000,0.000000000000000
6977,WALW,Leavenworth,121,US,20,4,12,12,12.750000000000000,0.250000000000000,0.000000000000000
6978,WALY,Lyle,121,US,49,5,13,29,12.000000000000000,1.080000000000000,9.140000000000001
6979,WALY,Lyle,121,US,49,5,13,29,12.000000000000000,1.080000000000000,9.140000000000001
6980,WANC,North Cascades,121,US,5,0,4,4,0.000000000000000,1.000000000000000,0.000000000000000
6981,WANC,North Cascades,121,US,5,0,4,4,0.000000000000000,1.000000000000000,0.000000000000000
6982,WAOH,Oak Harbor,121,US,34,2,14,14,1.000000000000000,0.000000000000000,0.000000000000000
6983,WAOH,Oak Harbor,121,US,34,2,14,14,1.000000000000000,0.000000000000000,0.000000000000000
6984,WAOL,Olympia,121,US,99,14,0,63,18.750000000000000,4.000000000000000,16.000000000000000
6985,WAOL,Olympia,121,US,99,14,0,63,18.750000000000000,4.000000000000000,16.000000000000000
6986,WAOL,Olympia,121,US,99,14,0,63,18.750000000000000,4.000000000000000,16.000000000000000
6987,WAOO,Omak-Okanogan,121,US,8,5,3,3,2.000000000000000,0.500000000000000,0.000000000000000
6988,WAOO,Omak-Okanogan,121,US,8,5,3,3,2.000000000000000,0.500000000000000,0.000000000000000
6989,WAPA,Port Angeles,121,US,53,10,8,23,28.000000000000000,9.500000000000000,31.399999999999999
6990,WAPA,Port Angeles,121,US,53,10,8,23,28.000000000000000,9.500000000000000,31.399999999999999
6991,WAPA,Port Angeles,121,US,53,10,8,23,28.000000000000000,9.500000000000000,31.399999999999999
6992,WAPA,Port Angeles,121,US,53,10,8,23,28.000000000000000,9.500000000000000,31.399999999999999
6993,WAPB,Padilla Bay,121,US,52,5,25,25,10.000000000000000,1.250000000000000,4.750000000000000
6994,WAPB,Padilla Bay,121,US,52,5,25,25,10.000000000000000,1.250000000000000,4.750000000000000
6995,WAPG,Port Gamble,121,US,38,7,19,21,24.250000000000000,1.000000000000000,3.000000000000000
6996,WAPG,Port Gamble,121,US,38,7,19,21,24.250000000000000,1.000000000000000,3.000000000000000
6997,WAPO,Pend Oreille,121,US,11,18,7,7,22.000000000000000,1.000000000000000,2.000000000000000
6998,WAPO,Pend Oreille,121,US,11,18,7,7,22.000000000000000,1.000000000000000,2.000000000000000
6999,WAPT,Port Townsend,121,US,60,3,3,17,4.500000000000000,4.000000000000000,14.500000000000000
7000,WAPT,Port Townsend,121,US,60,3,3,17,4.500000000000000,4.000000000000000,14.500000000000000
7001,WASD,Sequim-Dungeness,90,US,14,0,0,0,17.000000000000000,8.000000000000000,43.000000000000000
7002,WASD,Sequim-Dungeness,90,US,14,0,0,0,17.000000000000000,8.000000000000000,43.000000000000000
7003,WASE,Seattle,90,US,87,0,0,0,38.000000000000000,6.000000000000000,3.000000000000000
7004,WASE,Seattle,90,US,87,0,0,0,38.000000000000000,6.000000000000000,3.000000000000000
7005,WASJ,San Juan Islands Archipelago,90,US,38,0,0,0,0.000000000000000,2.000000000000000,15.000000000000000
7006,WASJ,San Juan Islands Archipelago,90,US,38,0,0,0,0.000000000000000,2.000000000000000,15.000000000000000
7007,WASP,Spokane,90,US,66,0,0,0,3.000000000000000,0.000000000000000,0.000000000000000
7008,WASP,Spokane,90,US,66,0,0,0,3.000000000000000,0.000000000000000,0.000000000000000
7009,WATA,Tacoma,90,US,58,0,0,0,4.000000000000000,5.000000000000000,8.000000000000000
7010,WATA,Tacoma,90,US,58,0,0,0,4.000000000000000,5.000000000000000,8.000000000000000
7011,WATC,Tri-Cities,90,US,27,0,0,0,6.000000000000000,5.000000000000000,63.000000000000000
7012,WATC,Tri-Cities,90,US,27,0,0,0,6.000000000000000,5.000000000000000,63.000000000000000
7013,WATO,Toppenish N.W.R.,90,US,12,0,0,0,0.000000000000000,3.000000000000000,5.000000000000000
7014,WATO,Toppenish N.W.R.,90,US,12,0,0,0,0.000000000000000,3.000000000000000,5.000000000000000
7015,WATR,Two Rivers,90,US,7,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
7016,WATR,Two Rivers,90,US,7,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000
7017,WATW,Twisp,90,US,8,0,0,0,8.000000000000000,0.000000000000000,0.000000000000000
7018,WATW,Twisp,90,US,8,0,0,0,8.000000000000000,0.000000000000000,0.000000000000000
7019,WAWE,Wenatchee,90,US,14,0,0,0,0.000000000000000,4.000000000000000,11.000000000000000
7020,WAWE,Wenatchee,90,US,14,0,0,0,0.000000000000000,4.000000000000000,11.000000000000000
7021,WASB,Skagit Bay,91,US,21,1,8,10,4.000000000000000,1.000000000000000,1.000000000000000
7022,WASB,Skagit Bay,91,US,21,1,8,10,4.000000000000000,1.000000000000000,1.000000000000000
7023,WASJ,San Juan Islands Archipelago,91,US,33,2,14,14,7.000000000000000,0.000000000000000,0.000000000000000
7024,WASJ,San Juan Islands Archipelago,91,US,33,2,14,14,7.000000000000000,0.000000000000000,0.000000000000000
7025,WASJ,San Juan Islands Archipelago,91,US,33,2,14,14,7.000000000000000,0.000000000000000,0.000000000000000
7026,WASP,Spokane,91,US,46,0,10,16,0.000000000000000,0.000000000000000,0.000000000000000
7027,WASP,Spokane,91,US,46,0,10,16,0.000000000000000,0.000000000000000,0.000000000000000
7028,WATA,Tacoma,91,US,65,4,14,16,2.000000000000000,3.000000000000000,35.000000000000000
7029,WATA,Tacoma,91,US,65,4,14,16,2.000000000000000,3.000000000000000,35.000000000000000
7030,WATA,Tacoma,91,US,65,4,14,16,2.000000000000000,3.000000000000000,35.000000000000000
7031,WATC,Tri-Cities,91,US,24,3,8,8,12.000000000000000,5.000000000000000,29.000000000000000
7032,WATC,Tri-Cities,91,US,24,3,8,8,12.000000000000000,5.000000000000000,29.000000000000000
7033,WATO,Toppenish N.W.R.,91,US,14,0,7,7,0.000000000000000,1.000000000000000,3.000000000000000
7034,WATO,Toppenish N.W.R.,91,US,14,0,7,7,0.000000000000000,1.000000000000000,3.000000000000000
7035,WATR,Two Rivers,91,US,9,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7036,WATR,Two Rivers,91,US,9,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7037,WATW,Twisp,91,US,7,4,2,4,16.000000000000000,0.000000000000000,0.000000000000000
7038,WATW,Twisp,91,US,7,4,2,4,16.000000000000000,0.000000000000000,0.000000000000000
7039,WAWE,Wenatchee,91,US,18,0,10,10,0.000000000000000,3.000000000000000,6.000000000000000
7040,WAWE,Wenatchee,91,US,18,0,10,10,0.000000000000000,3.000000000000000,6.000000000000000
7041,WASB,Skagit Bay,92,US,21,0,8,10,0.000000000000000,2.000000000000000,2.000000000000000
7042,WASB,Skagit Bay,92,US,21,0,8,10,0.000000000000000,2.000000000000000,2.000000000000000
7043,WASD,Sequim-Dungeness,92,US,28,6,13,15,12.000000000000000,12.000000000000000,29.000000000000000
7044,WASD,Sequim-Dungeness,92,US,28,6,13,15,12.000000000000000,12.000000000000000,29.000000000000000
7045,WASD,Sequim-Dungeness,92,US,28,6,13,15,12.000000000000000,12.000000000000000,29.000000000000000
7046,WASD,Sequim-Dungeness,92,US,28,6,13,15,12.000000000000000,12.000000000000000,29.000000000000000
7047,WASE,Seattle,92,US,74,3,24,24,6.000000000000000,4.000000000000000,1.000000000000000
7048,WASE,Seattle,92,US,74,3,24,24,6.000000000000000,4.000000000000000,1.000000000000000
7049,WASE,Seattle,92,US,74,3,24,24,6.000000000000000,4.000000000000000,1.000000000000000
7050,WASJ,San Juan Islands Archipelago,92,US,32,0,13,13,0.000000000000000,2.000000000000000,0.000000000000000
7051,WASJ,San Juan Islands Archipelago,92,US,32,0,13,13,0.000000000000000,2.000000000000000,0.000000000000000
7052,WASJ,San Juan Islands Archipelago,92,US,32,0,13,13,0.000000000000000,2.000000000000000,0.000000000000000
7053,WASP,Spokane,92,US,55,3,23,23,11.000000000000000,1.000000000000000,0.000000000000000
7054,WASP,Spokane,92,US,55,3,23,23,11.000000000000000,1.000000000000000,0.000000000000000
7055,WATA,Tacoma,92,US,64,3,23,23,6.000000000000000,3.000000000000000,12.000000000000000
7056,WATA,Tacoma,92,US,64,3,23,23,6.000000000000000,3.000000000000000,12.000000000000000
7057,WATA,Tacoma,92,US,64,3,23,23,6.000000000000000,3.000000000000000,12.000000000000000
7058,WATC,Tri-Cities,92,US,45,2,11,11,8.000000000000000,2.000000000000000,18.000000000000000
7059,WATC,Tri-Cities,92,US,45,2,11,11,8.000000000000000,2.000000000000000,18.000000000000000
7060,WATO,Toppenish N.W.R.,92,US,14,0,7,7,0.000000000000000,3.000000000000000,2.000000000000000
7061,WATO,Toppenish N.W.R.,92,US,14,0,7,7,0.000000000000000,3.000000000000000,2.000000000000000
7062,WATR,Two Rivers,92,US,11,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7063,WATR,Two Rivers,92,US,11,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7064,WATW,Twisp,92,US,6,4,3,5,4.000000000000000,0.000000000000000,1.000000000000000
7065,WATW,Twisp,92,US,6,4,3,5,4.000000000000000,0.000000000000000,1.000000000000000
7066,WATW,Twisp,92,US,6,4,3,5,4.000000000000000,0.000000000000000,1.000000000000000
7067,WAWE,Wenatchee,92,US,19,0,7,7,0.000000000000000,0.000000000000000,0.000000000000000
7068,WAWE,Wenatchee,92,US,19,0,7,7,0.000000000000000,0.000000000000000,0.000000000000000
7069,WASB,Skagit Bay,93,US,32,0,10,13,0.000000000000000,4.000000000000000,4.000000000000000
7070,WASB,Skagit Bay,93,US,32,0,10,13,0.000000000000000,4.000000000000000,4.000000000000000
7071,WASB,Skagit Bay,93,US,32,0,10,13,0.000000000000000,4.000000000000000,4.000000000000000
7072,WASD,Sequim-Dungeness,93,US,29,3,14,17,4.000000000000000,7.000000000000000,10.000000000000000
7073,WASD,Sequim-Dungeness,93,US,29,3,14,17,4.000000000000000,7.000000000000000,10.000000000000000
7074,WASD,Sequim-Dungeness,93,US,29,3,14,17,4.000000000000000,7.000000000000000,10.000000000000000
7075,WASE,Seattle,93,US,63,10,27,27,15.000000000000000,5.000000000000000,1.000000000000000
7076,WASE,Seattle,93,US,63,10,27,27,15.000000000000000,5.000000000000000,1.000000000000000
7077,WASE,Seattle,93,US,63,10,27,27,15.000000000000000,5.000000000000000,1.000000000000000
7078,WASJ,San Juan Islands Archipelago,93,US,46,3,17,19,6.000000000000000,0.000000000000000,0.000000000000000
7079,WASJ,San Juan Islands Archipelago,93,US,46,3,17,19,6.000000000000000,0.000000000000000,0.000000000000000
7080,WASJ,San Juan Islands Archipelago,93,US,46,3,17,19,6.000000000000000,0.000000000000000,0.000000000000000
7081,WASP,Spokane,93,US,44,2,15,15,85.000000000000000,0.000000000000000,0.000000000000000
7082,WASP,Spokane,93,US,44,2,15,15,85.000000000000000,0.000000000000000,0.000000000000000
7083,WATA,Tacoma,93,US,63,3,18,18,4.000000000000000,3.000000000000000,12.000000000000000
7084,WATA,Tacoma,93,US,63,3,18,18,4.000000000000000,3.000000000000000,12.000000000000000
7085,WATA,Tacoma,93,US,63,3,18,18,4.000000000000000,3.000000000000000,12.000000000000000
7086,WATC,Tri-Cities,93,US,31,4,10,10,16.000000000000000,3.000000000000000,20.000000000000000
7087,WATC,Tri-Cities,93,US,31,4,10,10,16.000000000000000,3.000000000000000,20.000000000000000
7088,WATO,Toppenish N.W.R.,93,US,10,0,7,7,0.000000000000000,2.000000000000000,6.000000000000000
7089,WATO,Toppenish N.W.R.,93,US,10,0,7,7,0.000000000000000,2.000000000000000,6.000000000000000
7090,WATR,Two Rivers,93,US,12,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7091,WATR,Two Rivers,93,US,12,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7092,WATW,Twisp,93,US,6,5,5,6,5.000000000000000,1.000000000000000,12.000000000000000
7093,WATW,Twisp,93,US,6,5,5,6,5.000000000000000,1.000000000000000,12.000000000000000
7094,WAWE,Wenatchee,93,US,11,7,6,6,21.000000000000000,0.000000000000000,0.000000000000000
7095,WAWE,Wenatchee,93,US,11,7,6,6,21.000000000000000,0.000000000000000,0.000000000000000
7096,WASB,Skagit Bay,94,US,28,2,10,14,2.000000000000000,1.000000000000000,1.000000000000000
7097,WASB,Skagit Bay,94,US,28,2,10,14,2.000000000000000,1.000000000000000,1.000000000000000
7098,WASD,Sequim-Dungeness,94,US,31,2,16,16,14.000000000000000,9.000000000000000,25.000000000000000
7099,WASD,Sequim-Dungeness,94,US,31,2,16,16,14.000000000000000,9.000000000000000,25.000000000000000
7100,WASD,Sequim-Dungeness,94,US,31,2,16,16,14.000000000000000,9.000000000000000,25.000000000000000
7101,WASD,Sequim-Dungeness,94,US,31,2,16,16,14.000000000000000,9.000000000000000,25.000000000000000
7102,WASE,Seattle,94,US,73,7,24,24,10.000000000000000,5.000000000000000,2.000000000000000
7103,WASE,Seattle,94,US,73,7,24,24,10.000000000000000,5.000000000000000,2.000000000000000
7104,WASE,Seattle,94,US,73,7,24,24,10.000000000000000,5.000000000000000,2.000000000000000
7105,WASI,Anacortes-Sidney,94,US,11,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7106,WASI,Anacortes-Sidney,94,US,11,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7107,WASI,Anacortes-Sidney,94,US,11,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7108,WASJ,San Juan Islands Archipelago,94,US,33,1,16,17,3.000000000000000,1.000000000000000,1.000000000000000
7109,WASJ,San Juan Islands Archipelago,94,US,33,1,16,17,3.000000000000000,1.000000000000000,1.000000000000000
7110,WASJ,San Juan Islands Archipelago,94,US,33,1,16,17,3.000000000000000,1.000000000000000,1.000000000000000
7111,WASP,Spokane,94,US,39,1,18,18,8.000000000000000,0.000000000000000,0.000000000000000
7112,WASP,Spokane,94,US,39,1,18,18,8.000000000000000,0.000000000000000,0.000000000000000
7113,WATA,Tacoma,94,US,59,2,16,16,4.000000000000000,3.000000000000000,15.000000000000000
7114,WATA,Tacoma,94,US,59,2,16,16,4.000000000000000,3.000000000000000,15.000000000000000
7115,WATA,Tacoma,94,US,59,2,16,16,4.000000000000000,3.000000000000000,15.000000000000000
7116,WATC,Tri-Cities,94,US,32,3,7,7,9.000000000000000,7.000000000000000,50.000000000000000
7117,WATC,Tri-Cities,94,US,32,3,7,7,9.000000000000000,7.000000000000000,50.000000000000000
7118,WATO,Toppenish N.W.R.,94,US,9,0,7,7,0.000000000000000,0.000000000000000,0.000000000000000
7119,WATO,Toppenish N.W.R.,94,US,9,0,7,7,0.000000000000000,0.000000000000000,0.000000000000000
7120,WATR,Two Rivers,94,US,9,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7121,WATR,Two Rivers,94,US,9,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7122,WATW,Twisp,94,US,15,11,6,9,43.000000000000000,0.000000000000000,0.000000000000000
7123,WATW,Twisp,94,US,15,11,6,9,43.000000000000000,0.000000000000000,0.000000000000000
7124,WAWE,Wenatchee,94,US,19,0,9,9,0.000000000000000,0.000000000000000,0.000000000000000
7125,WAWE,Wenatchee,94,US,19,0,9,9,0.000000000000000,0.000000000000000,0.000000000000000
7126,WASB,Skagit Bay,95,US,40,1,12,15,1.000000000000000,4.000000000000000,34.000000000000000
7127,WASB,Skagit Bay,95,US,40,1,12,15,1.000000000000000,4.000000000000000,34.000000000000000
7128,WASD,Sequim-Dungeness,95,US,25,10,15,15,7.000000000000000,4.000000000000000,29.000000000000000
7129,WASD,Sequim-Dungeness,95,US,25,10,15,15,7.000000000000000,4.000000000000000,29.000000000000000
7130,WASE,Seattle,95,US,85,15,25,25,30.000000000000000,5.000000000000000,2.000000000000000
7131,WASE,Seattle,95,US,85,15,25,25,30.000000000000000,5.000000000000000,2.000000000000000
7132,WASE,Seattle,95,US,85,15,25,25,30.000000000000000,5.000000000000000,2.000000000000000
7133,WASI,Anacortes-Sidney,95,US,9,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7134,WASI,Anacortes-Sidney,95,US,9,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7135,WASI,Anacortes-Sidney,95,US,9,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7136,WASJ,San Juan Islands Archipelago,95,US,44,2,18,19,4.000000000000000,1.000000000000000,0.000000000000000
7137,WASJ,San Juan Islands Archipelago,95,US,44,2,18,19,4.000000000000000,1.000000000000000,0.000000000000000
7138,WASJ,San Juan Islands Archipelago,95,US,44,2,18,19,4.000000000000000,1.000000000000000,0.000000000000000
7139,WASP,Spokane,95,US,50,0,19,19,0.000000000000000,0.000000000000000,0.000000000000000
7140,WASP,Spokane,95,US,50,0,19,19,0.000000000000000,0.000000000000000,0.000000000000000
7141,WATA,Tacoma,95,US,56,2,18,18,2.000000000000000,3.000000000000000,0.000000000000000
7142,WATA,Tacoma,95,US,56,2,18,18,2.000000000000000,3.000000000000000,0.000000000000000
7143,WATA,Tacoma,95,US,56,2,18,18,2.000000000000000,3.000000000000000,0.000000000000000
7144,WATC,Tri-Cities,95,US,43,4,13,13,27.000000000000000,2.000000000000000,29.000000000000000
7145,WATC,Tri-Cities,95,US,43,4,13,13,27.000000000000000,2.000000000000000,29.000000000000000
7146,WATO,Toppenish N.W.R.,95,US,12,0,7,7,0.000000000000000,1.000000000000000,5.000000000000000
7147,WATO,Toppenish N.W.R.,95,US,12,0,7,7,0.000000000000000,1.000000000000000,5.000000000000000
7148,WATR,Two Rivers,95,US,13,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7149,WATR,Two Rivers,95,US,13,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7150,WATW,Twisp,95,US,9,4,2,6,5.000000000000000,0.000000000000000,0.000000000000000
7151,WATW,Twisp,95,US,9,4,2,6,5.000000000000000,0.000000000000000,0.000000000000000
7152,WATW,Twisp,95,US,9,4,2,6,5.000000000000000,0.000000000000000,0.000000000000000
7153,WAWE,Wenatchee,95,US,26,4,10,10,20.000000000000000,0.000000000000000,0.000000000000000
7154,WAWE,Wenatchee,95,US,26,4,10,10,20.000000000000000,0.000000000000000,0.000000000000000
7155,WASB,Skagit Bay,96,US,20,1,8,8,2.000000000000000,5.000000000000000,16.000000000000000
7156,WASB,Skagit Bay,96,US,20,1,8,8,2.000000000000000,5.000000000000000,16.000000000000000
7157,WASD,Sequim-Dungeness,96,US,37,5,17,17,29.000000000000000,16.000000000000000,59.000000000000000
7158,WASD,Sequim-Dungeness,96,US,37,5,17,17,29.000000000000000,16.000000000000000,59.000000000000000
7159,WASD,Sequim-Dungeness,96,US,37,5,17,17,29.000000000000000,16.000000000000000,59.000000000000000
7160,WASE,Seattle,96,US,87,20,25,25,135.000000000000000,5.000000000000000,3.000000000000000
7161,WASE,Seattle,96,US,87,20,25,25,135.000000000000000,5.000000000000000,3.000000000000000
7162,WASE,Seattle,96,US,87,20,25,25,135.000000000000000,5.000000000000000,3.000000000000000
7163,WASI,Anacortes-Sidney,96,US,9,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7164,WASI,Anacortes-Sidney,96,US,9,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7165,WASI,Anacortes-Sidney,96,US,9,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7166,WASJ,San Juan Islands Archipelago,96,US,35,1,10,10,2.000000000000000,0.000000000000000,0.000000000000000
7167,WASJ,San Juan Islands Archipelago,96,US,35,1,10,10,2.000000000000000,0.000000000000000,0.000000000000000
7168,WASP,Spokane,96,US,55,1,18,23,2.000000000000000,0.000000000000000,0.000000000000000
7169,WASP,Spokane,96,US,55,1,18,23,2.000000000000000,0.000000000000000,0.000000000000000
7170,WATA,Tacoma,96,US,49,4,23,23,3.000000000000000,6.000000000000000,3.000000000000000
7171,WATA,Tacoma,96,US,49,4,23,23,3.000000000000000,6.000000000000000,3.000000000000000
7172,WATA,Tacoma,96,US,49,4,23,23,3.000000000000000,6.000000000000000,3.000000000000000
7173,WATC,Tri-Cities,96,US,43,4,11,11,28.000000000000000,14.000000000000000,69.000000000000000
7174,WATC,Tri-Cities,96,US,43,4,11,11,28.000000000000000,14.000000000000000,69.000000000000000
7175,WATO,Toppenish N.W.R.,96,US,13,0,7,7,0.000000000000000,2.000000000000000,12.000000000000000
7176,WATO,Toppenish N.W.R.,96,US,13,0,7,7,0.000000000000000,2.000000000000000,12.000000000000000
7177,WATO,Toppenish N.W.R.,96,US,13,0,7,7,0.000000000000000,2.000000000000000,12.000000000000000
7178,WATR,Two Rivers,96,US,15,0,6,6,0.000000000000000,0.000000000000000,0.000000000000000
7179,WATR,Two Rivers,96,US,15,0,6,6,0.000000000000000,0.000000000000000,0.000000000000000
7180,WATW,Twisp,96,US,12,4,4,6,6.000000000000000,2.000000000000000,10.000000000000000
7181,WATW,Twisp,96,US,12,4,4,6,6.000000000000000,2.000000000000000,10.000000000000000
7182,WAWE,Wenatchee,96,US,13,4,12,12,18.000000000000000,0.000000000000000,0.000000000000000
7183,WAWE,Wenatchee,96,US,13,4,12,12,18.000000000000000,0.000000000000000,0.000000000000000
7184,WASB,Skagit Bay,97,US,23,1,10,12,5.000000000000000,3.000000000000000,10.000000000000000
7185,WASB,Skagit Bay,97,US,23,1,10,12,5.000000000000000,3.000000000000000,10.000000000000000
7186,WASD,Sequim-Dungeness,97,US,45,15,17,20,46.000000000000000,10.000000000000000,44.000000000000000
7187,WASD,Sequim-Dungeness,97,US,45,15,17,20,46.000000000000000,10.000000000000000,44.000000000000000
7188,WASD,Sequim-Dungeness,97,US,45,15,17,20,46.000000000000000,10.000000000000000,44.000000000000000
7189,WASE,Seattle,97,US,56,14,25,25,28.000000000000000,0.000000000000000,0.000000000000000
7190,WASE,Seattle,97,US,56,14,25,25,28.000000000000000,0.000000000000000,0.000000000000000
7191,WASE,Seattle,97,US,56,14,25,25,28.000000000000000,0.000000000000000,0.000000000000000
7192,WASI,Anacortes-Sidney,97,US,6,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7193,WASI,Anacortes-Sidney,97,US,6,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7194,WASI,Anacortes-Sidney,97,US,6,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
7195,WASJ,San Juan Islands Archipelago,97,US,45,2,14,14,12.000000000000000,1.000000000000000,1.000000000000000
7196,WASJ,San Juan Islands Archipelago,97,US,45,2,14,14,12.000000000000000,1.000000000000000,1.000000000000000
7197,WASJ,San Juan Islands Archipelago,97,US,45,2,14,14,12.000000000000000,1.000000000000000,1.000000000000000
7198,WASP,Spokane,97,US,49,2,18,18,5.000000000000000,0.000000000000000,0.000000000000000
7199,WASP,Spokane,97,US,49,2,18,18,5.000000000000000,0.000000000000000,0.000000000000000
7200,WASP,Spokane,97,US,49,2,18,18,5.000000000000000,0.000000000000000,0.000000000000000
7201,WATA,Tacoma,97,US,59,2,22,22,3.000000000000000,7.000000000000000,10.000000000000000
7202,WATA,Tacoma,97,US,59,2,22,22,3.000000000000000,7.000000000000000,10.000000000000000
7203,WATA,Tacoma,97,US,59,2,22,22,3.000000000000000,7.000000000000000,10.000000000000000
7204,WATC,Tri-Cities,97,US,38,4,10,12,23.000000000000000,6.000000000000000,52.000000000000000
7205,WATC,Tri-Cities,97,US,38,4,10,12,23.000000000000000,6.000000000000000,52.000000000000000
7206,WATO,Toppenish N.W.R.,97,US,18,0,7,7,0.000000000000000,2.000000000000000,12.000000000000000
7207,WATO,Toppenish N.W.R.,97,US,18,0,7,7,0.000000000000000,2.000000000000000,12.000000000000000
7208,WATR,Two Rivers,97,US,17,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7209,WATR,Two Rivers,97,US,17,0,5,5,0.000000000000000,0.000000000000000,0.000000000000000
7210,WATW,Twisp,97,US,9,1,3,4,4.000000000000000,0.000000000000000,0.000000000000000
7211,WATW,Twisp,97,US,9,1,3,4,4.000000000000000,0.000000000000000,0.000000000000000
7212,WAWE,Wenatchee,97,US,13,5,7,7,20.000000000000000,0.000000000000000,0.000000000000000
7213,WAWE,Wenatchee,97,US,13,5,7,7,20.000000000000000,0.000000000000000,0.000000000000000
7214,WASB,Skagit Bay,98,US,31,0,13,15,0.000000000000000,7.000000000000000,60.000000000000000
